name,confirmed,suspected,discharged,deceased,updatedAtDate
承德,2,0,0,0,2020-01-31
衡水,4,0,0,0,2020-01-31
张家口,6,0,0,0,2020-01-31
唐山,7,0,0,0,2020-01-31
邢台,7,0,0,0,2020-01-31
邯郸,7,0,0,0,2020-01-31
廊坊,9,0,0,0,2020-01-31
保定,11,0,0,0,2020-01-31
石家庄,11,0,0,0,2020-01-31
沧州,18,0,0,1,2020-01-31
沧州,12,0,0,1,2020-01-30
石家庄,11,0,0,0,2020-01-30
廊坊,9,0,0,0,2020-01-30
保定,7,0,0,0,2020-01-30
邯郸,6,0,0,0,2020-01-30
张家口,6,0,0,0,2020-01-30
邢台,5,0,0,0,2020-01-30
衡水,4,0,0,0,2020-01-30
唐山,3,0,0,0,2020-01-30
承德,2,0,0,0,2020-01-30
邢台,3,0,0,0,2020-01-29
衡水,3,0,0,0,2020-01-29
唐山,3,0,0,0,2020-01-29
承德,1,0,0,0,2020-01-29
张家口,1,0,0,0,2020-01-29
保定,6,0,0,0,2020-01-29
邯郸,4,0,0,0,2020-01-29
沧州,8,0,0,1,2020-01-29
廊坊,9,0,0,0,2020-01-29
石家庄,10,0,0,0,2020-01-29
邯郸,4,0,0,0,2020-01-28
保定,3,0,0,0,2020-01-28
衡水,2,0,0,0,2020-01-28
承德,1,0,0,0,2020-01-28
唐山,1,0,0,0,2020-01-28
廊坊,6,0,0,0,2020-01-28
沧州,5,0,0,1,2020-01-28
邢台,2,0,0,0,2020-01-28
石家庄,9,0,0,0,2020-01-28
廊坊,2,0,0,0,2020-01-27
邢台,1,0,0,0,2020-01-27
承德,1,0,0,0,2020-01-27
保定,3,0,0,0,2020-01-27
邯郸市,2,0,0,0,2020-01-27
沧州,2,0,0,1,2020-01-27
石家庄,7,0,0,0,2020-01-27
沧州,2,0,0,1,2020-01-26
邯郸市,2,0,0,0,2020-01-26
承德,1,0,0,0,2020-01-26
保定,3,0,0,0,2020-01-26
石家庄,5,0,0,0,2020-01-26
保定,1,0,0,0,2020-01-25
承德,1,0,0,0,2020-01-25
沧州,2,0,0,1,2020-01-25
石家庄,4,0,0,0,2020-01-25
沧州,1,0,0,1,2020-01-24
石家庄,1,0,0,0,2020-01-24
