name,confirmed,suspected,discharged,deceased,updatedAtDate
德州,11,0,0,0,2020-01-29
济南,11,0,0,0,2020-01-29
烟台,12,0,0,0,2020-01-29
临沂,16,0,0,0,2020-01-29
青岛,17,0,1,0,2020-01-29
济宁,5,0,0,0,2020-01-28
泰安,1,0,0,0,2020-01-28
淄博,2,0,0,0,2020-01-28
聊城,3,0,0,0,2020-01-28
潍坊,3,0,0,0,2020-01-28
滨州,4,0,0,0,2020-01-28
菏泽,5,0,0,0,2020-01-28
枣庄,5,0,0,0,2020-01-28
日照,6,0,0,0,2020-01-28
临沂,8,0,0,0,2020-01-28
烟台,10,0,0,0,2020-01-28
济南,10,0,0,0,2020-01-28
威海,10,0,0,0,2020-01-28
青岛,15,0,0,0,2020-01-28
德州,8,0,0,0,2020-01-28
滨州,3,0,0,0,2020-01-27
聊城,1,0,0,0,2020-01-27
枣庄,2,0,0,0,2020-01-27
淄博,2,0,0,0,2020-01-27
潍坊,3,0,0,0,2020-01-27
菏泽,4,0,0,0,2020-01-27
济宁,5,0,0,0,2020-01-27
日照,5,0,0,0,2020-01-27
德州,6,0,0,0,2020-01-27
济南,7,0,0,0,2020-01-27
临沂,7,0,0,0,2020-01-27
烟台,8,0,0,0,2020-01-27
威海,9,0,0,0,2020-01-27
青岛,13,0,1,0,2020-01-27
青岛,8,0,0,0,2020-01-26
滨州,3,0,0,0,2020-01-26
淄博市,1,0,0,0,2020-01-26
菏泽,1,0,0,0,2020-01-26
聊城,1,0,0,0,2020-01-26
临沂,7,0,0,0,2020-01-26
烟台,2,0,0,0,2020-01-26
德州,3,0,0,0,2020-01-26
日照,4,0,0,0,2020-01-26
威海,4,0,0,0,2020-01-26
济南,5,0,0,0,2020-01-26
济宁,5,0,0,0,2020-01-26
潍坊,2,0,0,0,2020-01-26
聊城,1,0,0,0,2020-01-25
德州,1,0,0,0,2020-01-25
济宁,2,0,0,0,2020-01-25
菏泽,1,0,0,0,2020-01-25
潍坊,1,0,0,0,2020-01-25
滨州,1,0,0,0,2020-01-25
烟台,2,0,0,0,2020-01-25
日照,3,0,0,0,2020-01-25
临沂,3,0,0,0,2020-01-25
济南,3,0,0,0,2020-01-25
威海,3,0,0,0,2020-01-25
青岛,6,0,0,0,2020-01-25
济宁,1,0,0,0,2020-01-24
日照,1,0,0,0,2020-01-24
潍坊,1,0,0,0,2020-01-24
烟台,2,0,0,0,2020-01-24
济南,2,0,0,0,2020-01-24
临沂,2,0,0,0,2020-01-24
威海,2,0,0,0,2020-01-24
青岛,4,0,0,0,2020-01-24
