name,confirmed,suspected,discharged,deceased,updatedAtDate
甘南,8.0,0.0,8.0,0.0,2020-03-28
金昌,1.0,0.0,1.0,0.0,2020-03-28
张掖,2.0,0.0,2.0,0.0,2020-03-28
临夏,3.0,0.0,3.0,0.0,2020-03-28
庆阳,3.0,0.0,3.0,0.0,2020-03-28
陇南,4.0,0.0,4.0,0.0,2020-03-28
白银,4.0,0.0,4.0,0.0,2020-03-28
定西,9.0,0.0,9.0,0.0,2020-03-28
天水,12.0,0.0,12.0,0.0,2020-03-28
兰州,36.0,0.0,34.0,2.0,2020-03-28
境外输入,45.0,0.0,36.0,0.0,2020-03-28
平凉,9.0,0.0,9.0,0.0,2020-03-28
陇南,4.0,0.0,4.0,0.0,2020-03-27
境外输入,45.0,0.0,32.0,0.0,2020-03-27
兰州,36.0,0.0,34.0,2.0,2020-03-27
天水,12.0,0.0,12.0,0.0,2020-03-27
平凉,9.0,0.0,9.0,0.0,2020-03-27
定西,9.0,0.0,9.0,0.0,2020-03-27
甘南,8.0,0.0,8.0,0.0,2020-03-27
白银,4.0,0.0,4.0,0.0,2020-03-27
庆阳,3.0,0.0,3.0,0.0,2020-03-27
临夏,3.0,0.0,3.0,0.0,2020-03-27
张掖,2.0,0.0,2.0,0.0,2020-03-27
金昌,1.0,0.0,1.0,0.0,2020-03-27
陇南,4.0,0.0,4.0,0.0,2020-03-26
金昌,1.0,0.0,1.0,0.0,2020-03-26
张掖,2.0,0.0,2.0,0.0,2020-03-26
临夏,3.0,0.0,3.0,0.0,2020-03-26
庆阳,3.0,0.0,3.0,0.0,2020-03-26
平凉,9.0,0.0,9.0,0.0,2020-03-26
白银,4.0,0.0,4.0,0.0,2020-03-26
甘南,8.0,0.0,8.0,0.0,2020-03-26
定西,9.0,0.0,9.0,0.0,2020-03-26
天水,12.0,0.0,12.0,0.0,2020-03-26
兰州,36.0,0.0,34.0,2.0,2020-03-26
境外输入,45.0,0.0,32.0,0.0,2020-03-26
平凉,9.0,0.0,9.0,0.0,2020-03-24
兰州,36.0,0.0,34.0,2.0,2020-03-24
天水,12.0,0.0,12.0,0.0,2020-03-24
境外输入,45.0,0.0,30.0,0.0,2020-03-24
甘南,8.0,0.0,8.0,0.0,2020-03-24
白银,4.0,0.0,4.0,0.0,2020-03-24
陇南,4.0,0.0,4.0,0.0,2020-03-24
庆阳,3.0,0.0,3.0,0.0,2020-03-24
临夏,3.0,0.0,3.0,0.0,2020-03-24
张掖,2.0,0.0,2.0,0.0,2020-03-24
金昌,1.0,0.0,1.0,0.0,2020-03-24
定西,9.0,0.0,9.0,0.0,2020-03-24
境外输入人员,45.0,0.0,29.0,0.0,2020-03-24
临夏,3.0,0.0,3.0,0.0,2020-03-22
金昌,1.0,0.0,1.0,0.0,2020-03-22
张掖,2.0,0.0,2.0,0.0,2020-03-22
庆阳,3.0,0.0,3.0,0.0,2020-03-22
陇南,4.0,0.0,4.0,0.0,2020-03-22
白银,4.0,0.0,4.0,0.0,2020-03-22
甘南,8.0,0.0,8.0,0.0,2020-03-22
定西,9.0,0.0,9.0,0.0,2020-03-22
平凉,9.0,0.0,9.0,0.0,2020-03-22
天水,12.0,0.0,12.0,0.0,2020-03-22
兰州,36.0,0.0,34.0,2.0,2020-03-22
境外输入人员,45.0,0.0,25.0,0.0,2020-03-22
兰州,36.0,0.0,34.0,2.0,2020-03-21
天水,12.0,0.0,12.0,0.0,2020-03-21
平凉,9.0,0.0,9.0,0.0,2020-03-21
定西,9.0,0.0,9.0,0.0,2020-03-21
甘南,8.0,0.0,8.0,0.0,2020-03-21
白银,4.0,0.0,4.0,0.0,2020-03-21
陇南,4.0,0.0,4.0,0.0,2020-03-21
庆阳,3.0,0.0,3.0,0.0,2020-03-21
临夏,3.0,0.0,3.0,0.0,2020-03-21
张掖,2.0,0.0,2.0,0.0,2020-03-21
金昌,1.0,0.0,1.0,0.0,2020-03-21
境外输入人员,43.0,0.0,24.0,0.0,2020-03-21
金昌,1.0,0.0,1.0,0.0,2020-03-20
张掖,2.0,0.0,2.0,0.0,2020-03-20
临夏,3.0,0.0,3.0,0.0,2020-03-20
庆阳,3.0,0.0,3.0,0.0,2020-03-20
陇南,4.0,0.0,4.0,0.0,2020-03-20
白银,4.0,0.0,4.0,0.0,2020-03-20
甘南,8.0,0.0,8.0,0.0,2020-03-20
定西,9.0,0.0,9.0,0.0,2020-03-20
平凉,9.0,0.0,9.0,0.0,2020-03-20
天水,12.0,0.0,12.0,0.0,2020-03-20
境外输入人员,43.0,0.0,9.0,0.0,2020-03-20
兰州,36.0,0.0,34.0,2.0,2020-03-20
金昌,1.0,0.0,1.0,0.0,2020-03-19
张掖,2.0,0.0,2.0,0.0,2020-03-19
临夏,3.0,0.0,3.0,0.0,2020-03-19
庆阳,3.0,0.0,3.0,0.0,2020-03-19
陇南,4.0,0.0,4.0,0.0,2020-03-19
白银,4.0,0.0,4.0,0.0,2020-03-19
甘南,8.0,0.0,8.0,0.0,2020-03-19
定西,9.0,0.0,9.0,0.0,2020-03-19
平凉,9.0,0.0,9.0,0.0,2020-03-19
天水,12.0,0.0,12.0,0.0,2020-03-19
兰州,36.0,0.0,34.0,2.0,2020-03-19
境外输入人员,43.0,0.0,2.0,0.0,2020-03-19
白银,4.0,0.0,4.0,0.0,2020-03-15
金昌,1.0,0.0,1.0,0.0,2020-03-15
临夏,3.0,0.0,3.0,0.0,2020-03-15
庆阳,3.0,0.0,3.0,0.0,2020-03-15
陇南,4.0,0.0,4.0,0.0,2020-03-15
张掖,2.0,0.0,2.0,0.0,2020-03-15
定西,9.0,0.0,9.0,0.0,2020-03-15
境外输入人员,42.0,0.0,2.0,0.0,2020-03-15
平凉,9.0,0.0,9.0,0.0,2020-03-15
甘南,8.0,0.0,8.0,0.0,2020-03-15
兰州,36.0,0.0,34.0,2.0,2020-03-15
天水,12.0,0.0,12.0,0.0,2020-03-15
白银,4.0,0.0,4.0,0.0,2020-03-14
金昌,1.0,0.0,1.0,0.0,2020-03-14
临夏,3.0,0.0,3.0,0.0,2020-03-14
庆阳,3.0,0.0,3.0,0.0,2020-03-14
陇南,4.0,0.0,4.0,0.0,2020-03-14
张掖,2.0,0.0,2.0,0.0,2020-03-14
甘南,8.0,0.0,8.0,0.0,2020-03-14
兰州,36.0,0.0,34.0,2.0,2020-03-14
定西,9.0,0.0,9.0,0.0,2020-03-14
境外输入人员,38.0,0.0,0.0,0.0,2020-03-14
天水,12.0,0.0,12.0,0.0,2020-03-14
平凉,9.0,0.0,9.0,0.0,2020-03-14
陇南,4.0,0.0,4.0,0.0,2020-03-11
金昌,1.0,0.0,1.0,0.0,2020-03-11
张掖,2.0,0.0,2.0,0.0,2020-03-11
临夏,3.0,0.0,3.0,0.0,2020-03-11
庆阳,3.0,0.0,3.0,0.0,2020-03-11
白银,4.0,0.0,4.0,0.0,2020-03-11
