name,confirmed,suspected,discharged,deceased,updatedAtDate
铜川,8,0,3,0,2020-02-07
韩城,1,0,0,0,2020-02-07
榆林,2,0,0,0,2020-02-07
商洛,7,0,1,0,2020-02-07
延安,7,0,0,0,2020-02-07
安康,21,0,1,0,2020-02-07
渭南,9,0,0,0,2020-02-07
宝鸡,12,0,2,0,2020-02-07
咸阳,15,0,1,0,2020-02-07
汉中,21,0,0,0,2020-02-07
西安,80,0,9,0,2020-02-07
杨凌,1,0,0,0,2020-02-07
榆林,2,0,0,0,2020-02-06
商洛,6,0,1,0,2020-02-06
延安,7,0,0,0,2020-02-06
韩城,1,0,0,0,2020-02-06
铜川,7,0,1,0,2020-02-06
杨凌,1,0,0,0,2020-02-06
渭南,9,0,0,0,2020-02-06
咸阳,15,0,1,0,2020-02-06
汉中,20,0,0,0,2020-02-06
安康,21,0,1,0,2020-02-06
西安,74,0,5,0,2020-02-06
宝鸡,10,0,0,0,2020-02-06
延安,7,0,0,0,2020-02-05
杨凌,1,0,0,0,2020-02-05
韩城,1,0,0,0,2020-02-05
榆林,1,0,0,0,2020-02-05
商洛,6,0,0,0,2020-02-05
铜川,7,0,0,0,2020-02-05
渭南,9,0,0,0,2020-02-05
宝鸡,10,0,0,0,2020-02-05
咸阳,15,0,0,0,2020-02-05
汉中,19,0,0,0,2020-02-05
安康,19,0,1,0,2020-02-05
西安,70,0,5,0,2020-02-05
铜川,7,0,0,0,2020-02-04
杨凌,1,0,0,0,2020-02-04
宝鸡,10,0,0,0,2020-02-04
西安,60,0,2,0,2020-02-04
韩城,1,0,0,0,2020-02-04
汉中,16,0,0,0,2020-02-04
咸阳,11,0,0,0,2020-02-04
安康,17,0,0,0,2020-02-04
延安,7,0,0,0,2020-02-04
渭南,6,0,0,0,2020-02-04
商洛,5,0,0,0,2020-02-04
榆林,1,0,0,0,2020-02-04
咸阳,9,0,0,0,2020-02-03
韩城,1,0,0,0,2020-02-03
榆林,1,0,0,0,2020-02-03
商洛,2,0,0,0,2020-02-03
渭南,6,0,0,0,2020-02-03
铜川,7,0,0,0,2020-02-03
延安,7,0,0,0,2020-02-03
宝鸡,8,0,0,0,2020-02-03
汉中,15,0,0,0,2020-02-03
安康,17,0,0,0,2020-02-03
西安,55,0,0,0,2020-02-03
铜川,6,0,0,0,2020-02-02
韩城,1,0,0,0,2020-02-02
榆林,1,0,0,0,2020-02-02
商洛,2,0,0,0,2020-02-02
渭南,5,0,0,0,2020-02-02
宝鸡,7,0,0,0,2020-02-02
延安,7,0,0,0,2020-02-02
咸阳,9,0,0,0,2020-02-02
汉中,15,0,0,0,2020-02-02
安康,16,0,0,0,2020-02-02
西安,47,0,0,0,2020-02-02
韩城,1,0,0,0,2020-02-01
榆林,1,0,0,0,2020-02-01
商洛,2,0,0,0,2020-02-01
铜川,5,0,0,0,2020-02-01
渭南,5,0,0,0,2020-02-01
宝鸡,6,0,0,0,2020-02-01
延安,7,0,0,0,2020-02-01
咸阳,8,0,0,0,2020-02-01
汉中,13,0,0,0,2020-02-01
安康,14,0,0,0,2020-02-01
西安,39,0,0,0,2020-02-01
延安,7,0,0,0,2020-01-31
西安,32,0,0,0,2020-01-31
安康,13,0,0,0,2020-01-31
汉中,11,0,0,0,2020-01-31
商洛,2,0,0,0,2020-01-31
咸阳,6,0,0,0,2020-01-31
铜川,5,0,0,0,2020-01-31
渭南,5,0,0,0,2020-01-31
宝鸡,4,0,0,0,2020-01-31
榆林,1,0,0,0,2020-01-31
韩城,1,0,0,0,2020-01-31
韩城,1,0,0,0,2020-01-30
榆林,1,0,0,0,2020-01-30
延安,3,0,0,0,2020-01-30
宝鸡,4,0,0,0,2020-01-30
渭南,4,0,0,0,2020-01-30
铜川,5,0,0,0,2020-01-30
咸阳,5,0,0,0,2020-01-30
汉中,6,0,0,0,2020-01-30
安康,10,0,0,0,2020-01-30
西安,22,0,0,0,2020-01-30
商洛,2,0,0,0,2020-01-30
宝鸡,4,0,0,0,2020-01-29
商洛,2,0,0,0,2020-01-29
渭南,3,0,0,0,2020-01-29
延安,3,0,0,0,2020-01-29
安康,10,0,0,0,2020-01-29
铜川,5,0,0,0,2020-01-29
咸阳,5,0,0,0,2020-01-29
汉中,6,0,0,0,2020-01-29
西安,18,0,0,0,2020-01-29
延安,2,0,0,0,2020-01-28
安康,8,0,0,0,2020-01-28
铜川,5,0,0,0,2020-01-28
咸阳,4,0,0,0,2020-01-28
汉中,4,0,0,0,2020-01-28
渭南,3,0,0,0,2020-01-28
宝鸡,3,0,0,0,2020-01-28
商洛,2,0,0,0,2020-01-28
西安,15,0,0,0,2020-01-28
西安,12,0,0,0,2020-01-27
安康,7,0,0,0,2020-01-27
铜川,5,0,0,0,2020-01-27
咸阳,4,0,0,0,2020-01-27
汉中,3,0,0,0,2020-01-27
延安,2,0,0,0,2020-01-27
商洛,1,0,0,0,2020-01-27
渭南,1,0,0,0,2020-01-27
西安,8,0,0,0,2020-01-26
铜川,5,0,0,0,2020-01-26
咸阳,3,0,0,0,2020-01-26
安康,3,0,0,0,2020-01-26
延安,1,0,0,0,2020-01-26
商洛,1,0,0,0,2020-01-26
汉中,1,0,0,0,2020-01-26
延安,1,0,0,0,2020-01-25
商洛,1,0,0,0,2020-01-25
铜川,3,0,0,0,2020-01-25
安康,3,0,0,0,2020-01-25
咸阳,3,0,0,0,2020-01-25
西安,4,0,0,0,2020-01-25
延安,1,0,0,0,2020-01-24
安康,1,0,0,0,2020-01-24
咸阳,1,0,0,0,2020-01-24
西安,2,0,0,0,2020-01-24
