name,confirmed,suspected,discharged,deceased,updatedAtDate
抚州,72.0,0.0,72.0,0.0,2020-03-10
赣江新区,1.0,0.0,1.0,0.0,2020-03-10
景德镇,6.0,0.0,6.0,0.0,2020-03-10
鹰潭,18.0,0.0,18.0,0.0,2020-03-10
吉安,22.0,0.0,22.0,0.0,2020-03-10
萍乡,33.0,0.0,33.0,0.0,2020-03-10
宜春,106.0,0.0,106.0,0.0,2020-03-10
赣州,76.0,0.0,75.0,1.0,2020-03-10
新余,130.0,0.0,130.0,0.0,2020-03-10
上饶,123.0,0.0,122.0,0.0,2020-03-10
九江,118.0,0.0,115.0,0.0,2020-03-10
南昌,230.0,0.0,227.0,0.0,2020-03-10
南昌,230.0,0.0,225.0,0.0,2020-03-09
九江,118.0,0.0,113.0,0.0,2020-03-09
上饶,123.0,0.0,122.0,0.0,2020-03-09
新余,130.0,0.0,130.0,0.0,2020-03-09
宜春,106.0,0.0,106.0,0.0,2020-03-09
赣州,76.0,0.0,75.0,1.0,2020-03-09
抚州,72.0,0.0,72.0,0.0,2020-03-09
萍乡,33.0,0.0,33.0,0.0,2020-03-09
吉安,22.0,0.0,22.0,0.0,2020-03-09
鹰潭,18.0,0.0,18.0,0.0,2020-03-09
景德镇,6.0,0.0,6.0,0.0,2020-03-09
赣江新区,1.0,0.0,1.0,0.0,2020-03-09
赣州,76.0,0.0,75.0,1.0,2020-03-08
九江,118.0,0.0,112.0,0.0,2020-03-08
南昌,230.0,0.0,225.0,0.0,2020-03-08
新余,130.0,0.0,127.0,0.0,2020-03-08
上饶,123.0,0.0,122.0,0.0,2020-03-08
宜春,106.0,0.0,106.0,0.0,2020-03-08
鹰潭,18.0,0.0,18.0,0.0,2020-03-08
萍乡,33.0,0.0,33.0,0.0,2020-03-08
吉安,22.0,0.0,22.0,0.0,2020-03-08
景德镇,6.0,0.0,6.0,0.0,2020-03-08
赣江新区,1.0,0.0,1.0,0.0,2020-03-08
抚州,72.0,0.0,72.0,0.0,2020-03-08
新余,130.0,0.0,126.0,0.0,2020-03-07
南昌,230.0,0.0,223.0,0.0,2020-03-07
九江,118.0,0.0,112.0,0.0,2020-03-07
萍乡,33.0,0.0,33.0,0.0,2020-03-07
上饶,123.0,0.0,122.0,0.0,2020-03-07
宜春,106.0,0.0,106.0,0.0,2020-03-07
赣州,76.0,0.0,75.0,1.0,2020-03-07
抚州,72.0,0.0,72.0,0.0,2020-03-07
吉安,22.0,0.0,22.0,0.0,2020-03-07
鹰潭,18.0,0.0,18.0,0.0,2020-03-07
景德镇,6.0,0.0,6.0,0.0,2020-03-07
赣江新区,1.0,0.0,1.0,0.0,2020-03-07
抚州,72.0,0.0,71.0,0.0,2020-03-06
上饶,123.0,0.0,122.0,0.0,2020-03-06
新余,130.0,0.0,123.0,0.0,2020-03-06
九江,118.0,0.0,110.0,0.0,2020-03-06
南昌,230.0,0.0,222.0,0.0,2020-03-06
赣州,76.0,0.0,75.0,1.0,2020-03-06
宜春,106.0,0.0,106.0,0.0,2020-03-06
萍乡,33.0,0.0,33.0,0.0,2020-03-06
吉安,22.0,0.0,22.0,0.0,2020-03-06
鹰潭,18.0,0.0,18.0,0.0,2020-03-06
景德镇,6.0,0.0,6.0,0.0,2020-03-06
赣江新区,1.0,0.0,1.0,0.0,2020-03-06
赣江新区,1.0,0.0,1.0,0.0,2020-03-05
景德镇,6.0,0.0,6.0,0.0,2020-03-05
南昌,230.0,0.0,219.0,0.0,2020-03-05
九江,118.0,0.0,108.0,0.0,2020-03-05
新余,130.0,0.0,123.0,0.0,2020-03-05
上饶,123.0,0.0,122.0,0.0,2020-03-05
赣州,76.0,0.0,74.0,1.0,2020-03-05
抚州,72.0,0.0,71.0,0.0,2020-03-05
宜春,106.0,0.0,106.0,0.0,2020-03-05
萍乡,33.0,0.0,33.0,0.0,2020-03-05
鹰潭,18.0,0.0,18.0,0.0,2020-03-05
吉安,22.0,0.0,20.0,0.0,2020-03-05
九江,118.0,0.0,101.0,0.0,2020-03-04
上饶,123.0,0.0,121.0,0.0,2020-03-04
萍乡,33.0,0.0,27.0,0.0,2020-03-04
新余,130.0,0.0,123.0,0.0,2020-03-04
南昌,230.0,0.0,218.0,0.0,2020-03-04
抚州,72.0,0.0,70.0,0.0,2020-03-04
赣州,76.0,0.0,73.0,1.0,2020-03-04
景德镇,6.0,0.0,6.0,0.0,2020-03-04
吉安,22.0,0.0,20.0,0.0,2020-03-04
宜春,106.0,0.0,106.0,0.0,2020-03-04
鹰潭,18.0,0.0,18.0,0.0,2020-03-04
赣江新区,1.0,0.0,1.0,0.0,2020-03-04
南昌,230.0,0.0,216.0,0.0,2020-03-03
九江,118.0,0.0,98.0,0.0,2020-03-03
鹰潭,18.0,0.0,15.0,0.0,2020-03-03
新余,130.0,0.0,122.0,0.0,2020-03-03
萍乡,33.0,0.0,25.0,0.0,2020-03-03
上饶,123.0,0.0,120.0,0.0,2020-03-03
赣州,76.0,0.0,73.0,1.0,2020-03-03
抚州,72.0,0.0,70.0,0.0,2020-03-03
